year,month,day,title,director,cast,genre,href,budget,box_office,gender_1,gender_2,gender_3,gender_4,gender_5,gender_director
2015,11,5,Mirip,Jokin,"Fezrul Khan, Ezzaty Abdullah, Reen Rahim",Musical / Romance / Thriller,,1193304,3521846,Female,Male,Female,Male,Male,Female
2015,11,12,Biasan,Sandosh Kesavan,"Mas Khan, Lana Nordin, Jalaluddin Hassan, Emma Akan",Romance,,7908542,5166509,Male,Female,Male,Female,Male,Male
2015,11,12,Find My Dad,Euho,"Victor Wong, Jeanette Aw, Ha Yu, Mini Bin",Drama / Family / Romance,,2572966,3733435,Male,Male,Female,Female,Male,Male
2015,11,19,Ada Apa Dekat Bus Stop,Ikhzal Azfarel Ideris,"Abam Bocey, Tauke Jambu, Leez AF, Meor Oh Chentaku, Airis Yasmin, Kazar, Zaibo, Erwan Razak",Comedy,,248665,7289995,Female,Male,Female,Male,Male,Female
2015,11,26,Banglo Berkunci,Dharma Aizat,"Nur Fathiah Diaz, Adibah Yunus, Fadlan Hazim, Sheikh Zulhamy Reza, Intan Ladyana",Horror,,7673155,6430064,Male,Male,Male,Male,,Female
2015,11,26,Sinaran,Osman Ali,"Lisa Surihani, Evan Sanders, Izara Aishah, Syarif Sleeq, Nadiah M.Din, Sheila Majid",Musical,,5122049,3076363,Male,Female,Female,Female,Male,Female
2015,12,3,Chowrasta,Abdul Razak Mohaideen,"Cheem Ammar, Nora Danish, Rosyam Nor, Fauzi Nawawi",Romance / Action / Comedy / Drama,,5766279,7372670,Female,Male,Female,Male,Male,Female
2015,12,3,Paint My Love,Jen B,"Sam, Fuying, Ribbon Ooi, Eric Lin",Drama,,3728541,823703,Male,Female,Male,Female,,Male
2015,12,10,Keranda Tok Wan Terbang,Hashim Rejab,"Yassin Yahya, Rahim R2, Shuk SYJ, Shima Anuar, Mak Jah, Epy Kodiang",Horror / Comedy,,2952905,7111126,Female,Male,Male,Male,Male,Male
2015,12,10,Who's Your Daddy,Boris Boo,"Tedd Chan, Luke Lok, Jeanna Ho Pui Yu, Chelsia Ng",Comedy / Drama / Family,,1760727,1777520,Male,Female,Female,Male,Female,Female
2015,12,17,Nanchathiran,,,Drama / Family,,2029896,4090621,Male,Male,Female,Male,Female,Male
2015,12,17,Jagat,Shanjhey Kumar Perumal,"Jibrail Rajhula, Harvind Raj, Kuben Mahadevan, Aahmuu Thirunyanam",Action / Crime / Drama,,1378392,9840448,Male,Female,Male,Male,Female,Female
2015,12,24,Mat Moto,Ahmad Idham,"Niezam Zaidi, Shenthy Feliziana, Along Eyzendy, Qaralyana",Action / Comedy,,9520198,3375577,Male,Male,Female,,Male,Female
2015,12,24,Isteri untuk Dijual,Eyra Rahman,"Kamal Adli, Nora Danish, Azwan Kombos",Romance,,6298938,3203230,Male,Male,Female,Female,,Female
2015,12,31,Apartment,Pierre Andre,"Kamal Adli, Naqia Nasution, Bil Azali",Horror,,3644282,5864731,Female,Female,Female,Male,Male,Male
2016,1,7,Langit Cinta,Osman Ali,"Fazura, Keith Foo, Farid Kamil, Siti Saleha, Jalaluddin Hassan, Fauziah Ahmad Daud",Drama / Family / Romance,,8774229,2955904,Male,Male,Female,Female,Female,Male
2016,1,14,Mat Moto: Kami Mat Moto Bukan Mat Rempit,Pekin Ibrahim & Syafiq Yusof,"Pekin Ibrahim, Felisha Grossley, Zul Huzaimy, Cat Farish, Syamsul Yusof, Shaheizy Sam, Faizal Hussein, Kamarol Yusoff",Drama / Romance,,9839745,9780204,Male,Male,Male,Male,Female,Female
2016,1,21,Kastil Tua,Sabree Fadzil & Chiska Doppert,"Samantha Katie, Ajun Perwira, Josiah Hogan, Kimberly Ryder, Alina Saraswati",Horror / Adventure / Drama / Historical / Mystery,,9411493,9205773,Female,Male,Female,,Female,Male
2016,1,28,Ola Bola,Chiu Keng Guan,"Chee Jun Cherng, Muhd Luqman Hafidz, Mohamad Taufiq, Saran Kumar, Marianne Tan, Katrina Ho, Bront Palarae, Frankie Lee",Drama / Sports,,770855,8472489,Male,Female,Female,Male,Female,Female
2016,2,4,Pelepas Saka,Hashim Rejab,"Hanif Safuan, Hafiz Bahari, Lydia Izati, Esma Daniel, Fauzi Nawawi",Horror,,1453343,6949740,Female,Male,Female,Female,Male,Female
2016,2,4,Special Forces,Michael Chuah,"Frankie Lee, KK Wong, Michael Chuah, Brendan Yuen",Action / Comedy,,5293165,8129807,Female,Female,Female,Male,Male,Male
2016,2,4,Let's Eat,Chapman To,"Chapman To, Aimee Chan, C-Kwan, Lo Hoi-pang",Comedy,,3702662,7588536,Male,Male,Female,Female,,Female
2016,2,11,Huat The Fish,Silver Yee Teik Yin & Chieng Hein Onn,"Jack Lim, Jeff Chin, Juztin Lan, Alvin Chong, Wan Wai Fun, Bernard Hiew, Gan Mei Yan",Comedy / Drama / Family,,4040666,9657199,Male,Male,Male,Male,Male,Male
2016,2,18,Girl's Generation,"Aniu, Teddy Chin & Zhao Yu","Owodog, JC Chee, Royi, Yumi Wong SK, Keqing, Emily Kong",Comedy / Musical,,1741930,6999160,Female,Female,Male,Female,,Male
2016,2,25,Munafik,Syamsul Yusof,"Syamsul Yusof, Nabila Huda, Sabrina Ali, Pekin Ibrahim, Fizz Fairuz",Horror,,8708988,7697112,Male,Male,Male,Female,Male,Male
2016,3,3,BoBoiBoy: The Movie,Nizam Razak,"Nur Fathiah Diaz, Nur Sarah Alisya, Yap Ee Jean, Dzubir Mohamed Zakaria, Wong Wai Kay, Mohd Fathi Diaz, Azman Zulkiply, Mohd Hafiz Ashraf, Anas Abdul Aziz",Action / Animation,,7822342,1746217,Female,Male,Male,Female,Male,Female
2016,3,3,Ais Kosong,Manan Subra,"Alvin Martin, Sasikumar, Anu Ramamoorthy, Sangabalan, Shamini Ramasamy, Kristina Vinokree, Nanthakumar, Pradeep Singh, Sivakumar",Adventure / Comedy,,7994626,6288974,Female,Male,Male,Male,,Female
2016,3,10,The Kid from the Big Apple,Jess Teong,"Tommy Tam, Tan Qin Lin, Jason Tan",Drama / Family,,2174747,2541188,Female,Female,Male,Female,Male,Male
2016,3,10,Usin UFO,Zul Yahya,"Shuib Sepahtu, Puteri Sarah Liyana, Liza Abdullah, Aisyah Ilias",Comedy / Fantasy / Science fiction,,9815482,3195884,Male,Male,Female,Male,,Female
2016,3,10,It's The Moment Yang Arif,S. T. Bala,"Ross Hassan, Suriana Abdul Wahab (Keena Mentor), Jacob Rabindranath, K. Balakumaran",Crime / Thriller,,9381012,5613643,Male,Male,Male,Female,Male,Female
2016,3,17,Kipidapp! Selamatkan Hari Jadi,Eyra Rahman,"Rani Kulup, Atikah Suhaimie, Hafreez Adam, Aizat Hassan, Kartina Aziz",Comedy,,8437054,3147299,Female,Male,Female,Male,Female,Male
2016,3,31,Warna Cinta Impian,N. S. Krishna,"Erwin Dawson, Awie, Erra Fazira, Azlee Khairi, Nazeera Sardi, Fad Bocey, Shiqin Kamal",Romance,,8782256,6591267,Male,Female,Female,Female,Male,Female
2016,4,7,Showdown The Movie,Khairil M. Bahar,"Reza Hasbi, Izara Aishah, Iedil Putra, Azad Jasmin, Maria Farida",Dance / Drama,,6253367,3475399,Female,Male,Male,Male,Male,Female
2016,4,14,Redha,Tunku Mona Riza,"Namron, June Lojong, Harith Haziq, Izzy Reef, Nadiya Nisaa, Remy Ishak, Ruminah Sidek, Susan Lankester",Drama / Family,,2631632,1701025,Female,Female,Male,Male,Female,Male
2016,4,21,Lu Mafia Gua Gangster,Roy,"Shafiq Razlan, Kumpulan Zero, Jalaluddin Hassan, Zack Taipan, Along Azendy, Saiful Apek, Zul Arifin, Zaibo, Syanie",Comedy / Action / Crime / Romance,,3165236,8592590,Male,Female,Male,Male,Male,Male
2016,4,28,Perjanjian Syaitan,M. Subash Abdullah,"Ahmad Tarmimi Siregar, Imuda, Mak Jah",Horror / Drama / Mystery,,5015517,650930,Female,Male,Female,Female,Female,Female
2016,5,5,Harmonika,Raja Mukhriz Raja Ahmad Kamaruddin,"Elizad Sharifuddin, Ahya Rosli, Normah Damanhuri, Nurul Fateha, Aini Batrisya, Jonathan Putra, Riezman Khuzaimi, Taznisa J",Horror / Mystery,,7555845,3290439,Male,Male,Female,,Female,Male
2016,5,12,Judi-Judi King Boss,Julian Cheah,"Julian Cheah, Gana, Zhi Qian, Syalmizi Hamid, Syarmila Rastam, Sean Ho, Al Chan, Peter Jackson, Franciscus Nithya, Murali Ramakrishnan, Clovis Chew, Narvinderjit Singh, Tasvinder Sandher, Kash Rhal, Angel Ong, Sugeindhiran Sagotharan, Jude Jasvin Joseph, Remy Ismail, Ismail Ishak, Wesley Yeoh",Comedy,,3697805,3794848,Male,Female,Female,Female,Female,Male
2016,5,19,Cendol: Kepada Allah Aku Berserah,M. Subash Abdullah,"Ma’arof, Farwizah, Zack Idris",Drama,,4697030,5520732,Female,Male,Female,Female,Female,Male
2016,5,19,My Stupid Boss,Upi Avianto,"Reza Rahadian, Bunga Citra Lestari, Alex Abbad, Chew Kinwah, Bront Palarae, Atikah Suhaimie, Iskandar Zulkarnain",Comedy,,5019065,6505634,Male,Female,Male,Female,Female,Female
2016,5,26,Old Town Story,Lai Kim Koon,"Alan Chung, Peter Chan, Andy Khor, Iky Loke, Brendan Yuen, Johannes Koo, Namewee, Chee Cheng Hoe",Drama / Family,,6565180,224794,Male,Female,Male,Male,,Male
2016,6,9,Mayangaathey,C. Kumaresan,C. Kumaresan / Shaila Nair,Comedy / Horror,,7276148,5050109,Male,Male,Female,Female,Male,Female
2016,7,6,Anak Mami Nasi Kandaq,Abdul Razak Mohaideen,"Qi Razali, Fasha Sandha, Nur Risteena, Ezzaty Abdullah, Maria Farida, Azmir RL, Chik Pak Man Telo, Sheila Mambo",Comedy,,1998173,3642188,Female,Female,Female,Female,,Male
2016,7,14,Zack Kapcai,Rosli Mohd Taib,"Fad Bocey, Rahim Sepahtu, Shuk SYJ, Julia Marin",Comedy / Action,,6044490,7567873,Female,Male,Male,Female,Male,Female
2016,7,28,Dukun Doktor Dani,Sabri Yunus,"Taufik Batisah, Fasha Sandha, Raysha Rizrose, Amerul Affendi, Khatijah Tan",Comedy / Drama,,4870049,9021369,Male,Male,Male,Female,,Female
2016,8,4,Kampung Drift,Nevin Hiong,"Syafie Naswip, Pekin Ibrahim, Pablo Amirul, Fatin Afeefa Arian, Zalfa Zain, Chen Sin Foo, Puovin Sandera, Syazwan Yunos, Jazli Hassan",Action / Drama,,1934405,2374000,Male,Male,Female,Male,Female,Male
2016,8,11,Temuan Takdir,Dhyan Vimal,"Zahim Albakri, Ery Zukhairi, Azura Zainal, Vanida Imran, Amai Kamarudin, Thanuja Ananthan",Crime / Thriller,,2001012,9061503,Male,Female,Male,Female,Female,Male
2016,8,18,Chinese Ghost Story,Wong Tak Fung,"Jeff Chin, Bernard Hiew, Juztin Lan, Emely Poon",Comedy / Horror,,3238040,1284168,Female,Female,Female,Female,,Male
2016,8,18,Mawar Putih,Rosnani Jamil,"Reen Rahim, Arja Lee, Triestan Aprilian, Cinta Dewi, Adli Eddynor",Drama / Romance,,74071,1038755,Female,Female,Female,Female,Female,Male
2016,9,1,Pekak,Mohd Khairul Azri Md Noor,"Zahiril Adzim, Sharifah Amani, Iedil Putra, Sharifah Sakinah, Amerul Affendi, Zaidi Omar",Drama,,8494232,3275792,Female,Male,Male,,Male,Male
2016,9,8,Radhi Rudy bin Dadu,Arjin Uppal,"Sofi Jikan, Puteri Sarah, Taiyudin Bakar, Ezzaty Abdullah, Usop Wilcha, Khatijah Tan, Aziz Sattar, Adam Corrie",Action / Comedy,,8492269,1710440,Female,Female,Female,,Female,Male
2016,9,8,Aliff Dalam 7 Dimensi,Faisal Ishak,"Juliana Evans, Izzue Islam, Alif Satar, Kaka Azraff",Action / Horror,,5032022,7713374,Female,Male,Male,Male,Male,Female
2016,9,15,Muluk dan Konco,Abdul Razak Mohaideen,"Azhari Zain, Saiful Apek, Yassin, Jalil Hamid, Sarah Hilderbrand",Comedy,,154968,2659367,Female,Male,Male,Male,,Female
2016,9,22,Volkswagen Kuning,Shadan Hashim,"Pekin Ibrahim, Atikah Suhaimie",Horror,,787218,698715,Female,Male,Female,Female,,Female
2016,9,22,Geethaiyin Raadhi,Shalini Muthusamy,"K. Karnan G Crak, Shalini Balasundaram, Vicran Elanggoven",Comedy,,6448842,2860103,Male,Male,Male,Female,Male,Male
2016,9,29,Juvana 3: Perhitungan Terakhir,Faisal Ishak,"Zahiril Adzim, Johan Asari, Adam Shahz, Hasnul Rahmat, Pekin Ibrahim",Action / Drama,,1137246,2324713,Male,Female,Female,Male,,Male
2016,10,6,Mat Moto Otai,Ahmad Idham,"Eizlan Yusof, Ahmad Idham, Opie Zami, Cat Farish",Comedy / Action,,1352907,7390503,Male,Male,Male,Female,Female,Male
2016,10,13,Kecoh! Primadona Kena Hantu,Pierre Andre,"Kamal Adli, Kamarul Yusoff, Khatijah Tan, Abam, Amir Raja Lawak",Horror / Comedy,,5010347,5453673,Female,Female,Female,Male,Male,Female
2016,10,27,Rock Bro!,Mamat Khalid,"Khir Rahman, Hasnul Rahmat, Pekin Ibrahim, Kaka Azraff, Sofi Jikan, Azmi Black, Amy Juliet",Comedy / Drama,,2100742,5611798,Female,Male,Male,Male,,Male
2016,11,24,Hanyut,U-Wei Haji Saari,"Peter O'Brien, Reeuben Alvin, Diana Danielle, Sofia Jane, Ady Putra, Alex Komang",Period Drama,,964423,8513701,Male,Male,Male,Male,,Male
2016,11,24,Upin & Ipin Jeng Jeng Jeng!,Ainon Ariff & Erma Fatima,"Awie, Puteri Balqis, Remy Ishak, Sara Ali",Animation / Comedy,,7629022,7349398,Female,Male,Female,Female,Female,Female
2016,12,1,Interchange,Dain Iskandar Said,"Iedil Putra, Shaheizy Sam, Nicholas Saputra, Prisia Nasution, Nadiya Nissa, Alvin Wong, Chew Kin Wah",Fantasy / Thriller,,3342433,944258,Male,Male,Female,Female,Male,Male
2016,12,8,Desolasi,Syafiq Yusof,"Syamsul Yusof, Bella Dally, Pekin Ibrahim, Jalaluddin Hassan",Science Fiction,,3852522,7428990,Male,Male,Male,Female,,Female
2016,12,24,Bo-Peng,Helmi Yusof,"Nabil Ahmad, Johan As'ari, Zulin Aziz, Fauzi Nawawi, Soffi Jikan",Comedy,,9069248,3699592,Male,Male,Female,Male,Male,Male
2016,12,24,Happy Birth Death,Don Hoe,"Yana Samsudin, Jean Tan, Qian Kung, Yang BaoBei, Kean Chin",Horror,,5176474,1935129,Female,Male,Male,Male,Male,Female
2017,1,2,Dorm Melati,Eyra Rahman,"Aedy Ashraf, Nadia Aqilah, Aizat Hassan, Ardell Aryana",Horror,,6162997,7377706,Male,Female,Male,,Male,Female
2017,1,19,Aku Bukan Spy,Danial Rifki,"Hamish Daud, Siti Saleha, Ray Sahetapy, Keith Foo, Shafira Umm, Nasha Aziz",Action / Romance,,4990454,6944833,Male,Female,Female,,,Male
2017,1,26,Love From Kampung,Silver Yee,"Jack Lim, Jeff Chin, Emily Chan, January So",Comedy / Drama,,2011303,3623698,Male,Male,Male,Female,Male,Male
2017,1,26,New Year Wish,Lee Sai Yew,"Sanny Lee, Debbie Loo, Michael Lieu",Drama / Family / Romance,,4264426,4066957,Female,Female,Female,Male,Female,Female
2017,2,2,Aku Haus Darah Mu,Aidilfitri Mohd Yunus,"Nad Zainal, Deanna Yusoff, Farhanna Qismina, Zoey Rahman",Horror,,3309529,8394649,Female,Male,Female,Male,,Female
2017,2,2,Money Money Home,Bryan Gao,"Lai Meng, Henry Thia, Jovi Theng, Chen Puie Heng",Comedy / Family,,7882418,8075483,Male,Female,Male,Male,Female,Female
2017,2,9,I Am Lee Kah Seng,Benison Yong Keak Jya,"Steve Yap, Regine Tan, Marcus Yong",Comedy / Drama,,2110522,599285,Female,Male,Male,Female,Male,Female
2017,2,16,Soulmate Hingga Jannah,Abdul Razak Mohaideen,"Taufik Batisah, Erra Fazira, Raja Ilya, Douglas Lim, Reen Rahim",Comedy / Romance,,4173464,4902945,Female,Female,Female,Female,Female,Female
2017,2,23,Pak Pong,Fauzi Nawawi,"Hairul Azreen, Siti Saleha, Badrul, Fauzi Nawawi, Eizlan Yusof",Drama / Fantasy,,5998189,3748136,Female,Male,Male,Female,Female,Male
2017,3,2,J Revolusi,Mohd Zulkarnain Mohd Azhar,"Zul Ariffin, Izara Aishah, Nur Fazura, Farid Kamil, Azad Jasmin, Iedil Putra",Action / Drama,,9700450,9587319,Female,Female,Male,Male,Female,Male
2017,3,7,Henry of Malacca: A Malay and Magellan,Pedro Palma,"Aryan Farhan, Victor Gonçalves, Miguel Damião, João Vieira Pinto, Anísio Franco",Documentary,,5810000,4627239,Male,Female,Female,Male,,Male
2017,3,9,Adiwira Ku,Eric Ong,"Sangeeta Krishnasamy, Xavier Fong, Wan Azlyn, Farra Safwan, Ahmad Adnin Zidane, Irdina Tasmin, Balqis Sani, Rizal Fahmi",Drama,,1263871,4452275,Male,Male,Female,Female,Female,Male
2017,3,16,Kanang Anak Langkau: The Iban Warrior,Badaruddin Azmi,"Langgi Kanang, Adi Putra, Johan As'ari",Military / Action,,7676878,6977445,Male,Male,Female,Female,Female,Male
2017,3,16,Therapist,Don Hoe & Bryan Gao,"Jean Tan, Chai Cheng Sheong, Marcus Chang, Chen Puie Heng, Momoko Fern, Shaun Chen, Feon Lai",Horror / Thriller,,7090390,8287536,Female,Male,Female,Male,Male,Male
2017,3,16,Cerita-Cerita Didi And Friends,Sinan Ismail,"Nur Insyeerah, Muntazar Ghufran, Adam Muqri, Alia Safira",Animation,,1457341,652811,Female,Male,Female,Female,Male,Male
2017,3,23,Goodbye Mr. Loser,Adrian Teh Kean Kok,"Ian Fang, Mei Sim, Anjoe Koh, Phoebe Huang, Jack Lim, Jack Yap",Comedy,,7274446,7022377,Male,Male,Female,Female,,Male
2017,3,30,Kimchi Untuk Awak,Michael Ang,"Aiman Hakim, Emma Maembong, Janna Nick, Sharifah Sakinah, Ungku Haris, Natasha Elyzza, Dira Abu Zahar",Comedy / Romance,,357269,7161352,Male,Male,Male,Female,Female,Female
2017,4,6,Sindiket,Badaruddin Azmi,"Sharnaaz Ahmad, Liyana Jasmay, Sharifah Amani, Daphne Iking, Rashidi Ishak, Soo Wincci, Tony Eusoff",Action / Crime,,471789,3375103,Male,Female,Male,Male,Female,Female
2017,4,13,Hospital,Azaromi Ghazali,"Fatin Afeefa, Shima Anuar, Nina Iskandar, Fizz Fairuz",Horror / Thriller,,9528638,158493,Female,Male,Female,Male,Female,Male
2017,4,20,Kamar Seksa,M. Suurya,"Sazzy Falak, Noorkhiriah, Ieda Moin, Aiyuni Hashim",Drama,,2600628,5018575,Female,Male,Female,Male,Female,Female
2017,5,4,You Mean the World to Me,Saw Teong Hin,"Frederick Lee, Neo Swee Lin, John Tan, Chelsia Ng, Chad O'Brien",Drama,,5127359,2269303,Male,Male,Female,Female,Female,Male
2017,5,4,Lebuhraya Ke Neraka,Mamat Khalid,"Awie, Khir Rahman, Pekin Ibrahim, Miera Leyana, Shah Jaszle",Horror / Drama,,7241702,4918552,Male,Male,Female,Female,,Female
2017,6,8,RIP?,S.T. Bala,"Manan Subra, Suloshna Balan, S. S. Shivajee, Venumathi",Drama,,7968221,4091069,Male,Female,Female,Female,,Female
2017,6,25,Minah Moto,Ahmad Idham,"Dayana Roza, Ariz Lufias, Cat Farish, Julia Hana, Aliff Yasraf",Action / Comedy,,8928519,8341672,Female,Male,Male,Female,Female,Female
2017,7,20,Kerja Kahwin,Anwardi Jamil,"Janna Nick, Rosnani Jamil, Shaharuddin Thamby, Ziema Din, Syed Ali, Aziz M. Osman, A. R. Badul",Comedy / Romance,,3749588,1351799,Male,Female,Female,Female,,Male
2017,7,20,Puthiya Payanam,Kathiraven Subramaniam,"Raven, Lavysha, Yoga, Koghilan Suren",Action / Drama / Sports,,2626379,34084,Male,Female,Female,Male,Female,Male
2017,7,27,Kau Yang Satu,Osman Ali,"Aaron Aziz, Izara Aishah, Soo Wincci, Hisyam Hamid, Zaidi Omar, Wan Hanafi Su",Romance,,6037976,2781893,Female,Female,Female,Male,Male,Male
2017,8,3,Maama Machan,RMS Sara,"Nithya Shree, BenG, RMS Sara.R, P Jegan, Mcva, Linges, Shamini, Kalpana Shree",Comedy,,3124434,5001839,Female,Female,Male,Male,Male,Male
2017,8,3,Hijabsta Ballet,Syed Zul Tojo,"Puteh Maimun Zahrah, Betty Benafe, Aman Graseka, Aida Khalida",Drama,,3556459,6105854,Male,Female,Male,Male,Male,Female
2017,8,10,Pencuri Hati Mr. Cinderella,Ahmad Idham,"Ahmad Idham, Atikah Suhaimie, Eizlan Yusof, Cat Farish, Faye Kusairi, Hairul Azreen, Haliza Misbun",Romance,,3664095,8355727,Male,Female,Male,Male,,Female
2017,8,17,Balun,Bob Singah,"Beto Kusyairy, Izara Aishah, Eizlan Yusof, Reen Rahim",Action,,8257434,4670554,Female,Female,Male,Male,,Male
2017,8,24,Abang Long Fadil 2,Syafiq Yusof,"Zizan Razak, Syamsul Yusof, AC Mizal, Tania Hudson, Wak Doyok, Achey Bocey, Shuib Sepahtu, A. Galak, Mas Khan",Action / Comedy,,1242736,3384586,Male,Male,Male,Male,Female,Male
2017,8,25,Vettai Karuppar Ayya,Amigoz Sugu,"GK, GpKay, Nanba Vijay, Gayathri",Drama / Horror / Mystery,,1944580,9744432,Male,Female,Female,Female,,Female
2017,8,31,Malay Regiment,Jurey Latiff,"Yus Waisar, Nad Zainal, Z.Zamri, Ahmad Tarmimi Siregar",Action,,2009011,9528728,Male,Male,Female,Female,Male,Female
2017,8,31,Mendidih Bro,Z. Lokman,"Azrel Ismail, Julianna Evans, Marlyn Guinto, Yank Kassim, Adrea Abdullah, Z. Lokman, Amy Mastura",Adventure,,8401542,6860255,Female,Female,Female,Male,Female,Male
2017,9,7,Kau Takdirku,Jason Chong,"Ezzaty Abdullah, Bront Palarae, Remy Ishak",Drama / Romance,,9845863,6344959,Female,Female,Male,Male,Female,Male
2017,9,7,Mrs K,Ho Yuhang,"Kara Wai, Simon Yam, Wu Bai, Faizal Hussein",Action,,7947346,7924661,Female,Male,Female,Female,Male,Male
2017,9,14,Kolestrol vs Cinta,Eyra Rahman,"Tiz Zaqyah, Kamal Adli, Ardell Aryana",Romance,,7993825,6920170,Female,Male,Male,Male,Female,Female
2017,9,21,Bisik Pada Langit,Kabir Bhatia,"Jalil Hamid, Ummi Nazeera, Beto Kusyairy, Fadilah Mansor",Drama,,9994668,9193423,Male,Male,Male,Male,Male,Female
2017,9,21,9.13 The Returning,David Thian Thor Wei,"Jean Tan, Steve Yap, Remon Lim, Sherlyn Seo, Kevin Soo",Horror,,9818850,352750,Male,Female,Female,Female,Male,Female
2017,9,28,LuQman,Mahadi J. Murat,"Wan Hanafi Su, Raja Ilya, Josiah Hogan",Drama,,5483800,9072052,Male,Female,Female,Female,Male,Male
2017,9,28,The Farm: En Veettu Thottathil,Karthik Shamalan,"Jaya Ganason, Mohanaraj, Mahesan Poobalan, Yugendran Maniam, Haridhass",Horror,,9295342,3496404,Female,Female,Female,Male,Female,Male
2017,10,5,Aku Bukan Terrorist,Arjin Uppal,"Afiq Muiz, Gulshan Grover, Chacha Maembong, Rahul Dev, Farida Jalal, Jalaluddin Hassan, Betty Benafe",Drama,,5909424,9003030,Male,Male,Male,Female,Male,Female
2017,10,5,Vasantha Villas,Roy,"Jeeva, Vadivukarasi, Ben'G, Sangetha, Saminathan",Action,,8793714,5622837,Female,Male,Female,Male,Male,Male
2017,10,12,Tombiruo: Penunggu Rimba,Seth Larney,"Farid Kamil, Zul Ariffin, Nabila Huda, Faizal Hussein, Hasnul Rahmat",Action / Drama,,2833256,3282702,Female,Female,Male,Male,,Female
2017,10,12,Shuttle Life,Tan Seng Kiat,"Jack Tan, Angel Chan, Sylvia Chang",Family,,7184813,9247099,Female,Male,Female,Female,Female,Male
2017,10,19,Haunted Hotel,Ryon Lee,"Sushar Manaying, Azman Hassan, Teddy Chin, Alvin Chong, Li Chuan",Horror,,2371304,9309769,Female,Male,Male,Female,Male,Female
2017,10,26,Asli,David Liew,"Gina Wong, Rain Lee, Amit Joyo Bah Chu Hong, Alang Bah Kang",Family,,8914500,3809375,Female,Female,Male,Male,Male,Male
2017,10,26,Dubai My Love,Aidilfitri Mohamed Yunos,"Erwin Dawson, Hanna Aqeela, Putri Najuwa, Ben Ali",Romance / Family,,6286873,1215879,Male,Female,Male,Male,,Male
2017,11,2,Peransang Rentap,Lina Johor,"Vincent Mallang, Diana Johor, Charlmay, Emmanuel Reuben, Ethel Lampai",Romance / Historical,,9709412,8047951,Male,Female,Male,Male,,Male
2017,11,9,Jhangri,Kabilan Plondran,"Vicran Elanggoven, Agalyah Maniam, Kuben Mahadevan, Daview Puvanan, K. Karnan",Romance,,6351176,9172327,Male,Female,Male,Female,Female,Male
2017,11,9,Headlines,James Wong Chee Keong,"Wang Lei, Shaun Chen, Sean Lee, Seck Fook Yee",Horror,,7215620,93618,Female,Female,Male,Female,Female,Male
2017,11,16,The Kid From The Big Apple 2: Before We Forget,Jess Teong,"Tommy Tam, Tan Qin Lin, Debbie Goh, Shaun Tam",Family,,2387600,9890784,Male,Male,Male,Male,Male,Male
2017,11,23,Motor Terbang: Rempit Sampai Langit,Silver Yee,"Ajak Shiro, Nabila Huda, Tauke Jambu, Reen Rahim, Jay Iswazir, Cristina Suzanne",Action / Comedy,,9455567,6440159,Female,Female,Male,Female,,Male
2017,11,23,Thottam: The Garden,Arangkannal Rajoo,"KS Maniam, Singai Jegan, Aghilvarman, Thana, Ruban, Vivian Chong",Drama,,9092047,7625772,Female,Male,Female,Male,Male,Male
2017,11,30,Aasaan,S. D. Puvanendran,"S. Haridhass, Shashi Tharan, Seelan Manoheran, Saresh D'seven",Action,,4324377,8419120,Male,Male,Female,Male,Female,Female
2017,11,30,Pinjamkan Hatiku,Osman Ali,"Ayda Jebat, Shaheizy Sam, Farid Kamil, Lia Natalia, Normah Damanhuri",Romance,,1275616,582061,Female,Male,Male,Male,Male,Female
2017,12,7,"Papa, Come Home",Nick Wong & Chong Shee Lin,"Jack Lim, Jayden Sow, Jieying Tha, Kenji Sawahii",Family,,7463258,3392410,Female,Male,Male,Female,,Female
2017,12,7,Jibam,Che Mie,"Mohd. Ariff Abdullah, Bohari Ibrahim, Syafie Naswip, Kazar Saisi",Drama,,7676465,3396396,Female,Male,Female,Male,,Female
2017,12,21,Brotherhood,Silver Yee,"Eric Lin, Bernard Hiew, Hanz Koay, Sky Kang, January So, Sherlyn Seo",Action,,7793291,4578683,Female,Female,Male,Male,Male,Female
2017,12,21,KL Wangan: Bikin Gempak,Pekin Ibrahim,"Faizal Hussein, Pekin Ibrahim, Kazuto Soon, Emily Lim",Action,,8604769,2550145,Male,Male,Male,Female,Male,Female
2018,1,11,Busker,Kye Fariz,"Hafeez Mikail, Daiyan Trisha, Anas Ridzuan, Bulan, Lia Natalia, Mas Khan",Romance,,9508944,4721249,Female,Male,Male,Female,,Male
2018,1,18,Best Story,"Teddy Chin, JY Teng & Eden Wan","Jack Lim, Jack Yap, Eric Lin, Yoke Chen, Wayne Cai, Jane Ng",Drama,,1613702,2496987,Female,Male,Male,Male,,Female
2018,1,25,Bukan Cinta Malaikat,Aziz M. Osman,"Nora Danish, Fachry Albar, Ashraf Muslim, Donita, Bonda Afida, Dynas Mokhtar",Romance,,570508,1425163,Male,Female,Female,,Male,Female
2018,2,1,Makrifat Cinta,Kamal G,"Syamsul Yusof, Nora Danish, Nabila Huda, Adi Putra, Aznil Nawawi, Puteri Balqis, Sabrina Ali",Drama,,5862199,4606709,Female,Female,Male,Female,Female,Male
